contractSymbol,strike,bid,ask,lastPrice,lastTradeDate,impliedVolatility,volume,openInterest,Current Stock Price,Expiry,MarketMid,IV Used,BS_IV,BS_IV - Mid,BS_IV MidEdge,BS_IV - Ask,BS_IV AskEdge,BS_IV - Bid,BS_IV BidEdge,RV20 Used,BS_RV20,BS_RV20 - Mid,BS_RV20 MidEdge,BS_RV20 - Ask,BS_RV20 AskEdge,BS_RV20 - Bid,BS_RV20 BidEdge,RV60 Used,BS_RV60,BS_RV60 - Mid,BS_RV60 MidEdge,BS_RV60 - Ask,BS_RV60 AskEdge,BS_RV60 - Bid,BS_RV60 BidEdge,RV252 Used,BS_RV252,BS_RV252 - Mid,BS_RV252 MidEdge,BS_RV252 - Ask,BS_RV252 AskEdge,BS_RV252 - Bid,BS_RV252 BidEdge,ForeV Used,BS_ForeV,BS_ForeV - Mid,BS_ForeV MidEdge,BS_ForeV - Ask,BS_ForeV AskEdge,BS_ForeV - Bid,BS_ForeV BidEdge,IV_Bid,IV_Mid,IV_Ask,IV Bid-Ask Spread,IV Mid - Yahoo IV,IV Order Valid,BS_From_IV_Mid,IV_Repricing_Error,IV_Repricing_Valid,Greek Volatility,Greek Volatility Source,Delta,Gamma,Vega,Theta,Rho,Greek Signs Valid,Greek Sign Issue,Parity Error,Absolute Parity Error,Parity Valid,Ticker,Option_Type,Calendar DTE,Trading DTE,Forecast Horizon,Horizon Difference,Horizon Aligned,Time to Expiry,Risk-Free Rate,Dividend Yield,Forward Price,Forward Moneyness,Volatility Spread,Moneyness,SpreadPct,Maximum Buy Price,Ask Below Maximum,Intrinsic Value,Lower Price Bound,Upper Price Bound,Break-Even Price,Time Value,Distance Above Lower Bound,Distance Below Upper Bound,Pricing Bounds Valid,Quote Age Days,Quote Valid,Quote Issue,Recommendation Eligible,Initial Recommended Action,Option_Table
AAPL260918P00395000,395.0,84.1,87.9,66.51,2026-07-24 14:11:17+00:00,0.4603935797119141,,0.0,308.9100036621094,2026-09-18,86.0,0.4603935797119141,98.75051314182838,12.750513141828378,0.14826178071893462,10.850513141828372,0.12344156020282562,14.650513141828384,0.17420348563410684,0.36744528628607714,98.03912128227847,12.039121282278472,0.13998978235207526,10.139121282278467,0.11534836498610314,13.939121282278478,0.16574460502114718,0.32007651833052775,97.88087716624659,11.880877166246592,0.13814973449123943,9.980877166246586,0.11354809062851633,13.780877166246597,0.1638629865189845,0.25905657111042657,97.80945103388478,11.809451033884784,0.1373191980684277,9.909451033884778,0.1127355066426027,13.70945103388479,0.1630136864909012,0.26227175804921343,97.81090954128581,11.81090954128581,0.13733615745681174,9.910909541285804,0.11275209944579981,13.710909541285815,0.1630310290283688,,,,,,False,,,False,0.4603935797119141,Downloaded IV,-0.9085429262807102,0.001918692892752153,0.1085434607238536,-0.2833062418094873,-0.4885534261874012,True,,5.684341886080802e-14,5.684341886080802e-14,True,AAPL,Puts,47,34,32,2,True,0.12876712328767123,0.0375,0.35,296.72632761641654,1.3311929654945334,-0.19812182166270065,1.2786895708047616,0.04418604651162804,93.15324718217695,True,86.08999633789062,97.8002755865864,393.0972346888192,307.1,-0.089996337890625,-11.800275586586395,307.0972346888192,False,9,False,Outside pricing bounds,False,Invalid Quote,AAPL Puts
AAPL260918P00400000,400.0,89.5,92.95,91.2,2026-07-27 18:54:34+00:00,0.48071808349609374,10.0,5.0,308.9100036621094,2026-09-18,91.225,0.48071808349609374,103.77512135561085,12.550121355610855,0.13757326780609325,10.825121355610847,0.11646176821528614,14.27512135561085,0.15949856263252346,0.36744528628607714,102.95915514700954,11.734155147009545,0.12862872180881935,10.009155147009537,0.10768321836481481,13.45915514700954,0.15038162175429653,0.32007651833052775,102.8337137880444,11.608713788044412,0.12725364525124047,9.883713788044403,0.10633366097949869,13.333713788044406,0.1489800423245185,0.25905657111042657,102.78181646638001,11.556816466380013,0.12668475161830653,9.831816466380005,0.10577532508208719,13.281816466380008,0.14840018398189952,0.26227175804921343,102.78278058157593,11.55778058157594,0.1266953201597801,9.832780581575932,0.10578569748871362,13.282780581575935,0.14841095621872552,,,,,,False,,,False,0.48071808349609374,Downloaded IV,-0.9081560500924293,0.0018495293078406138,0.10924979126387642,-0.2853958201607228,-0.4948695801486359,True,,-1.4210854715202004e-14,1.4210854715202004e-14,True,AAPL,Puts,47,34,32,2,True,0.12876712328767123,0.0375,0.35,296.72632761641654,1.3480435093615528,-0.2184463254468803,1.2948755147389992,0.03781858043299537,97.88836245864374,True,91.08999633789062,102.77618994973602,398.0731490519688,307.05,0.13500366210936932,-11.551189949736028,306.8481490519688,False,6,False,Outside pricing bounds,False,Invalid Quote,AAPL Puts
AAPL260918P00405000,405.0,94.25,97.95,72.95,2026-07-16 17:06:56+00:00,0.4978077563476563,,0.0,308.9100036621094,2026-09-18,96.1,0.4978077563476563,108.7671631050747,12.667163105074707,0.1318123111870417,10.817163105074698,0.11043556003139049,14.517163105074701,0.15402825575676074,0.36744528628607714,107.89167753125696,11.791677531256965,0.12270215953441171,9.941677531256957,0.10149747351972391,13.64167753125696,0.14473928415126747,0.32007651833052775,107.79291522481157,11.692915224811571,0.12167445603341906,9.842915224811563,0.10048918044728497,13.542915224811566,0.14369140822081236,0.25905657111042657,107.75552054544983,11.655520545449832,0.12128533345941553,9.805520545449824,0.10010740730423505,13.505520545449826,0.1432946476970804,0.26227175804921343,107.75614987762594,11.65614987762595,0.12129188218133143,9.806149877625941,0.10011383233921328,13.506149877625944,0.1433013249615485,,,,,,False,,,False,0.4978077563476563,Downloaded IV,-0.9088458548820205,0.0017654270635722193,0.1079892133866392,-0.2863840130739297,-0.5015720754754441,True,,-2.842170943040401e-14,2.842170943040401e-14,True,AAPL,Puts,47,34,32,2,True,0.12876712328767123,0.0375,0.35,296.72632761641654,1.3648940532285723,-0.23553599829844285,1.3110614586732368,0.03850156087408952,102.62490464535804,True,96.08999633789062,107.75210431288559,403.0490634151184,307.05,0.010003662109369316,-11.652104312885598,306.9490634151184,False,17,False,Outside pricing bounds,False,Invalid Quote,AAPL Puts
AAPL260918P00410000,410.0,99.45,102.0,77.51,2026-07-24 19:33:03+00:00,0.44482977050781247,,,308.9100036621094,2026-09-18,100.725,0.44482977050781247,113.16595699768857,12.440956997688573,0.12351409280405633,11.165956997688568,0.10947016664400556,13.715956997688565,0.13791811963487746,0.36744528628607714,112.83406100117554,12.109061001175547,0.12021902210151947,10.834061001175542,0.1062162843252504,13.384061001175539,0.13458080443615422,0.32007651833052775,112.75680697788783,12.03180697788784,0.11945204247096392,10.756806977887834,0.10545889194007681,13.306806977887831,0.13380399173341206,0.25905657111042657,112.73007314691654,12.005073146916544,0.11918662841316996,10.730073146916538,0.10519679555800528,13.280073146916536,0.13353517493128744,0.26227175804921343,112.7304790200572,12.005479020057209,0.11919065793057541,10.730479020057203,0.10520077470644316,13.2804790200572,0.13353925610917244,,,,,,False,,,False,0.44482977050781247,Downloaded IV,-0.9312356428831277,0.0011646506182201339,0.063658799638203,-0.26478927981813755,-0.5161423631232084,True,,0.0,0.0,True,AAPL,Puts,47,34,32,2,True,0.12876712328767123,0.0375,0.35,296.72632761641654,1.3817445970955917,-0.18255801245859904,1.327247402607474,0.025316455696202503,107.36236097148304,True,101.08999633789062,112.72801867603522,408.024977778268,308.0,-0.3649963378906307,-12.003018676035225,307.29997777826804,False,9,False,Outside pricing bounds,False,Invalid Quote,AAPL Puts
AAPL260918P00420000,420.0,155.9,158.95,147.75,2025-11-21 19:47:51+00:00,1.7761241662597653,5.0,0.0,308.9100036621094,2026-09-18,157.425,1.7761241662597653,162.85261184136758,5.427611841367565,0.03447744539537916,3.9026118413675874,0.024552449458116313,6.95261184136757,0.04459661219607165,0.36744528628607714,122.74035385014844,-34.684646149851574,-0.22032489216993217,-36.20964614985155,-0.22780526045833,-33.15964614985157,-0.21269817928063867,0.32007651833052775,122.69393927065772,-34.73106072934229,-0.22061972831089272,-36.256060729342266,-0.2280972678788441,-33.20606072934228,-0.2129958994826317,0.25905657111042657,122.68057036974608,-34.74442963025393,-0.220704650660657,-36.26942963025391,-0.22818137546557982,-33.21942963025393,-0.2130816525353042,0.26227175804921343,122.6807335063661,-34.744266493633916,-0.22070361437912603,-36.26926649363389,-0.22818034912635354,-33.21926649363391,-0.213080606116959,1.6055119034016225,1.6433001559373597,1.680863433502926,0.07535153010130347,-0.13282401032240565,True,157.4249999513371,-4.866291192229255e-08,True,1.6433001559373597,Calculated Mid IV,-0.5886242074396424,0.00200479543793064,0.40481435131763244,-0.8471972713122938,-0.43685135844588474,True,,-1.4210854715202004e-14,1.4210854715202004e-14,True,AAPL,Puts,47,34,32,2,True,0.12876712328767123,0.0375,0.35,296.72632761641654,1.4154456848296304,-1.513852408210552,1.3596192904759492,0.01937430522471007,116.83879381558675,False,111.08999633789062,122.67984740233447,417.97680650456726,261.05,46.335003662109386,34.74515259766554,260.55180650456725,True,254,True,,True,Do Not Buy,AAPL Puts
AAPL260918P00430000,430.0,119.25,123.0,133.65,2026-06-24 17:18:48+00:00,0.5814250842285156,,0.0,308.9100036621094,2026-09-18,121.125,0.5814250842285156,133.74570714075605,12.620707140756053,0.10419572458828527,10.745707140756053,0.0873634726890736,14.495707140756053,0.12155729258495643,0.36744528628607714,132.66570102964818,11.540701029648176,0.09527926546665161,9.665701029648176,0.07858293520039167,13.415701029648176,0.11250063756518386,0.32007651833052775,132.63843327603303,11.513433276033027,0.09505414469377112,9.638433276033027,0.07836124614660997,13.388433276033027,0.11227197715750965,0.25905657111042657,132.6319219485767,11.50692194857669,0.09500038760434831,9.63192194857669,0.07830830852501373,13.38192194857669,0.11221737483083177,0.26227175804921343,132.631984789176,11.506984789175988,0.09500090641218566,9.631984789175988,0.07830881942419503,13.381984789175988,0.11221790179602506,,,,,,False,,,False,0.5814250842285156,Downloaded IV,-0.910917115356946,0.0014580936528283048,0.10417130927451906,-0.2916101481339384,-0.5345601227214458,True,,-2.842170943040401e-14,2.842170943040401e-14,True,AAPL,Puts,47,34,32,2,True,0.12876712328767123,0.0375,0.35,296.72632761641654,1.4491467725636693,-0.31915332617930214,1.391991178344424,0.030959752321981424,126.31617598969142,True,121.08999633789062,132.63167612863367,427.92863523086646,307.0,0.035003662109375,-11.506676128633671,306.80363523086646,False,39,False,Outside pricing bounds,False,Invalid Quote,AAPL Puts
AAPL260918P00500000,500.0,189.25,192.95,184.7,2026-07-14 18:05:48+00:00,0.7692894165039064,,0.0,308.9100036621094,2026-09-18,191.1,0.7692894165039064,203.4854935355711,12.3854935355711,0.06481158312700733,10.535493535571106,0.05460219505349109,14.235493535571095,0.07522057350367818,0.36744528628607714,202.294912238576,11.194912238575995,0.0585814350527263,9.344912238576,0.048431781490417214,13.04491223857599,0.0689295230572047,0.32007651833052775,202.29450191326214,11.194501913262144,0.05857928787682964,9.34450191326215,0.048429654901591866,13.044501913262138,0.06892735489174182,0.25905657111042657,202.29447727225312,11.194477272253124,0.05857915893382064,9.34447727225313,0.04842952719488536,13.044477272253118,0.06892722468825954,0.26227175804921343,202.29447730322266,11.19447730322267,0.05857915909588001,9.344477303222675,0.048429527355390904,13.044477303222664,0.06892722485190311,,,,,,False,,,False,0.7692894165039064,Downloaded IV,-0.9178179092356779,0.0009634716623726094,0.09107467750541813,-0.2963712433449848,-0.6271069994580699,True,,0.0,0.0,True,AAPL,Puts,47,34,32,2,True,0.12876712328767123,0.0375,0.35,296.72632761641654,1.685054386701941,-0.5070176584546929,1.618594393423749,0.01936159079016216,192.66140695545016,False,191.08999633789062,202.29447721272822,497.591436314961,307.05,0.010003662109369316,-11.19447721272823,306.491436314961,False,19,False,Outside pricing bounds,False,Invalid Quote,AAPL Puts
MSFT260918C00215000,215.0,248.65,252.1,188.35,2026-07-16 17:04:36+00:00,0.9936524072265626,3.0,11.0,464.7200012207031,2026-09-18,250.375,0.9936524072265626,207.534576338376,-42.84042366162399,-0.17110503709085967,-44.56542366162398,-0.17677676978034107,-41.11542366162399,-0.16535460953800118,0.6016014895310914,206.36301256285012,-44.011987437149884,-0.17578427333859165,-45.73698743714988,-0.181423988247322,-42.28698743714989,-0.17006630781077775,0.46216814645193793,206.34769954280446,-44.02730045719554,-0.17584543367826475,-45.75230045719553,-0.18148473009597593,-42.30230045719554,-0.17012789244800136,0.319259611162377,206.3474417698913,-44.027558230108696,-0.17584646322559638,-45.75255823010869,-0.18148575259860647,-42.3025582301087,-0.1701289291377788,0.26094055364749924,206.34744175945073,-44.02755824054927,-0.17584646326729614,-45.75255824054926,-0.18148575264002087,-42.302558240549274,-0.17012892917976785,2.8072435444629065,2.864238404129362,2.9210452865436727,0.11380174208076621,1.8705859969027991,True,250.37498773260208,-1.2267397920595613e-05,True,2.864238404129362,Calculated Mid IV,0.7951529547164975,0.00038064098300190276,0.30318829620846893,-0.14640824067150743,0.1534240886200831,True,,0.0,0.0,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.5090609835272178,-0.7327118535790633,0.4626441716200052,0.013779331003494712,196.5213731042388,False,249.72000122070312,206.34744175944968,420.3117593748829,467.1,0.654998779296875,44.02755824055032,169.9367593748829,True,17,True,,True,Do Not Buy,MSFT Calls
MSFT260918C00220000,220.0,243.65,247.1,236.98,2026-07-30 17:40:51+00:00,0.9663089306640625,1.0,44.0,464.7200012207031,2026-09-18,245.375,0.9663089306640625,202.57923836151255,-42.79576163848745,-0.17440962460922038,-44.52076163848744,-0.18017305398011915,-41.070761638487454,-0.16856458706541125,0.6016014895310914,201.39463314973375,-43.98036685026625,-0.17923735853394296,-45.705366850266245,-0.18496708559395486,-42.255366850266256,-0.17342650051412375,0.46216814645193793,201.37200957071087,-44.00299042928913,-0.17932955855033775,-45.72799042928912,-0.18505864196393818,-42.27799042928913,-0.17351935329074136,0.319259611162377,201.37152743231482,-44.00347256768518,-0.17933152345465178,-45.72847256768517,-0.18506059315129572,-42.278472567685185,-0.1735213321062392,0.26094055364749924,201.3715273963065,-44.003472603693496,-0.17933152360139987,-45.72847260369349,-0.18506059329701938,-42.2784726036935,-0.17352133225402627,2.735989422328575,2.7917504777790807,2.8473208043521665,0.11133138202359172,1.8254415471150183,True,245.37498472131557,-1.527868442963154e-05,True,2.7917504777790807,Calculated Mid IV,0.7916791700432796,0.0003991898130331164,0.30991583850328064,-0.1468060363013645,0.1577837130667759,True,,0.0,0.0,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.5208996110511067,-0.7053683770165633,0.47340333840186577,0.01406011207335706,191.78240704410143,False,244.72000122070312,201.37152739630008,420.3117593748829,467.1,0.654998779296875,44.00347260369992,174.9367593748829,True,3,True,,True,Do Not Buy,MSFT Calls
MSFT260918C00225000,225.0,196.95,200.35,150.91,2026-04-13 13:39:08+00:00,,6.0,6.0,464.7200012207031,2026-09-18,198.64999999999998,,,,,,,,,0.6016014895310914,196.42927056245094,-2.220729437549039,-0.011179106154286631,-3.9207294375490562,-0.019569400736456483,-0.5207294375490505,-0.0026439676950954587,0.46216814645193793,196.39648733532223,-2.253512664677743,-0.011344136243029162,-3.95351266467776,-0.019733030519978836,-0.5535126646777542,-0.002810422262897965,0.319259611162377,196.39561314957172,-2.2543868504282614,-0.011348536876054678,-3.9543868504282784,-0.019737393812968698,-0.5543868504282727,-0.002814860880570057,0.26094055364749924,196.39561303318635,-2.2543869668136267,-0.011348537461936203,-3.9543869668136438,-0.01973739439387893,-0.5543869668136381,-0.002814861471508698,0.8281262409574737,1.0516864193594035,1.1868287804919997,0.358702539534526,,True,198.64999716681712,-2.8331828616501298e-06,True,1.0516864193594035,Calculated Mid IV,0.87583166414453,0.0003666237541324519,0.10722463799672431,0.7284165815157216,0.26830754133115853,True,,0.0,0.0,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.5327382385749955,,0.4841625051837264,0.017115529826327743,187.04344098398698,False,239.72000122070312,196.39561303315045,420.3117593748829,425.35,-41.07000122070315,2.2543869668495233,221.66175937488293,True,111,True,,True,Do Not Buy,MSFT Calls
MSFT260918C00230000,230.0,233.7,237.25,231.8,2026-07-31 17:45:40+00:00,0.9335944140625,1.0,56.0,464.7200012207031,2026-09-18,235.475,0.9335944140625,192.83596996883955,-42.639030031160445,-0.18107667493857288,-44.41403003116045,-0.187203498550729,-40.86403003116044,-0.17485678233273616,0.6016014895310914,191.467878421809,-44.007121578191004,-0.18688659763537957,-45.78212157819101,-0.1929699539649779,-42.232121578191,-0.1807108325981643,0.46216814645193793,191.42123828626293,-44.05376171373706,-0.1870846659464362,-45.828761713737066,-0.1931665404161731,-42.278761713737055,-0.18091040527914873,0.319259611162377,191.41969902404514,-44.05530097595485,-0.18709120278566663,-45.830300975954856,-0.19317302834965167,-42.280300975954844,-0.18091699176702972,0.26094055364749924,191.4196986701839,-44.0553013298161,-0.18709120428842171,-45.83030132981611,-0.1931730298411638,-42.2803013298161,-0.18091699328119853,2.600711077198495,2.6556964466916653,2.710479088117354,0.10976801091885902,1.7221020326291652,True,235.4749799045845,-2.0095415493415203e-05,True,2.6556964466916653,Calculated Mid IV,0.7845195334840209,0.00043795651481523073,0.3234425455100678,-0.1479506317978845,0.16624729086924475,True,,-2.842170943040401e-14,2.842170943040401e-14,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.5445768660988842,-0.6726538604150007,0.49492167196558695,0.015075910393884749,182.30447492398466,False,234.72000122070312,191.41969867000086,420.3117593748829,467.25,0.7549987792968693,44.05530132999914,184.83675937488292,True,2,True,,True,Do Not Buy,MSFT Calls
MSFT260918C00235000,235.0,,,195.04,2026-06-05 13:35:56+00:00,,2.0,0.0,464.7200012207031,2026-09-18,,,,,,,,,,0.6016014895310914,186.51162651972905,,,,,,,0.46216814645193793,186.44642176018667,,,,,,,0.319259611162377,186.44378532326127,,,,,,,0.26094055364749924,186.4437843077073,,,,,,,,,,,,False,,,False,0.26094055364749924,Forecast RV,0.9044408637701999,1.901798553065229e-11,1.3800468014224407e-09,0.8741729398995884,0.3011450637084599,True,,-2.842170943040401e-14,2.842170943040401e-14,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.5564154936227731,,0.5056808387474475,,177.56550886448312,False,229.72000122070312,186.44378430685123,420.3117593748829,,,,,False,58,False,Missing bid or ask,False,No Data,MSFT Calls
MSFT260918C00240000,240.0,223.7,227.25,113.22,2026-06-25 18:02:15+00:00,0.8823253955078124,1.0,12.0,464.7200012207031,2026-09-18,225.475,0.8823253955078124,182.940457441135,-42.534542558864985,-0.1886441625850537,-44.30954255886499,-0.1949814854075467,-40.75954255886498,-0.18220626982058552,0.6016014895310914,181.56192676128265,-43.913073238717345,-0.19475805849303623,-45.68807323871735,-0.20104762701305764,-42.13807323871734,-0.18836867786641637,0.46216814645193793,181.4722719838763,-44.00272801612368,-0.1951556847372156,-45.77772801612369,-0.2014421474856928,-42.22772801612368,-0.18876945916908217,0.319259611162377,181.4678727072774,-44.0071272927226,-0.19517519588744917,-45.782127292722606,-0.20146150623860332,-42.232127292722595,-0.18878912513510324,0.26094055364749924,181.46786994739213,-44.00713005260786,-0.19517520812776523,-45.78213005260787,-0.20146151838331294,-42.23213005260786,-0.18878913747254294,2.4706568087390965,2.5234438340754295,2.5760287930347836,0.10537198429568706,1.641118438567617,True,225.4749756439142,-2.4356085788213022e-05,True,2.5234438340754295,Calculated Mid IV,0.7771331009998569,0.00048013776545184996,0.3369358577859488,-0.14667731386811508,0.17470391890589698,True,,0.0,0.0,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.5682541211466619,-0.6213848418603132,0.5164400055293081,0.015744539305909796,172.8265428070401,False,224.72000122070312,181.46786994370163,420.3117593748829,467.25,0.7549987792968693,44.007130056298365,194.83675937488292,True,38,True,,True,Do Not Buy,MSFT Calls
MSFT260918C00245000,245.0,218.75,222.2,109.02,2026-06-25 17:44:30+00:00,0.85742330078125,,1.0,464.7200012207031,2026-09-18,220.475,0.85742330078125,177.99450773473,-42.48049226526999,-0.1926771392006803,-44.20549226526998,-0.1989446096546804,-40.75549226526999,-0.1863108217840914,0.6016014895310914,176.62045723533726,-43.85454276466274,-0.1989093673417065,-45.57954276466273,-0.20512845528651097,-42.129542764662745,-0.1925921954956011,0.46216814645193793,176.49912440874022,-43.97587559125978,-0.199459691988932,-45.70087559125977,-0.20567450761143014,-42.250875591259785,-0.19314685984575902,0.319259611162377,176.49196271846145,-43.98303728153854,-0.19949217499280436,-45.70803728153854,-0.2057067384407675,-42.25803728153855,-0.1931795990013191,0.26094055364749924,176.49195559528323,-43.983044404716765,-0.1994922073011306,-45.70804440471676,-0.20570677049827527,-42.25804440471677,-0.19317963156441953,2.4094123338746223,2.4597006139574407,2.509799502669132,0.10038716879450993,1.6022773131761907,True,220.47497439396224,-2.5606037752368138e-05,True,2.4597006139574407,Calculated Mid IV,0.773332689746965,0.0005024718444583088,0.3437017185912575,-0.14563972453625595,0.17886808559109799,True,,0.0,0.0,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.5800927486705506,-0.5964827471337507,0.5271991723111688,0.015648032656763754,168.0875767574126,False,219.72000122070312,176.49195558055203,420.3117593748829,467.2,0.7549987792968693,43.983044419447964,199.83675937488292,True,38,True,,True,Do Not Buy,MSFT Calls
MSFT260918C00250000,250.0,213.75,217.2,202.0,2026-07-31 15:03:27+00:00,0.8330094824218748,1.0,43.0,464.7200012207031,2026-09-18,215.475,0.8330094824218748,173.05019120832043,-42.42480879167957,-0.19688970317521554,-44.14980879167956,-0.20326799627845102,-40.69980879167957,-0.19040846218329624,0.6016014895310914,171.68918336627917,-43.78581663372083,-0.2032060175599064,-45.51081663372082,-0.2095341465640922,-42.06081663372083,-0.19677575033319689,0.46216814645193793,171.52744770730052,-43.94755229269947,-0.20395661813528007,-45.672552292699464,-0.21027878587799018,-42.222552292699476,-0.19753240838689815,0.319259611162377,171.5160587798186,-43.9589412201814,-0.20400947311837292,-45.683941220181396,-0.21033122108739133,-42.23394122018141,-0.19758568991897735,0.26094055364749924,171.516041272077,-43.958958727923005,-0.2040095543702193,-45.683958727923,-0.21033130169393646,-42.23395872792301,-0.19758577182654039,2.348110097761416,2.3974259294033247,2.446554305026479,0.09844420726506309,1.5644164469814499,True,215.47497385175234,-2.6148247656010426e-05,True,2.3974259294033247,Calculated Mid IV,0.7694549736382654,0.0005256978695535552,0.3504847595046385,-0.1443489461283769,0.1829859916308172,True,,-2.842170943040401e-14,2.842170943040401e-14,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.5919313761944394,-0.5720689287743755,0.5379583390930293,0.01601113818308383,163.3486107353114,False,214.72000122070312,171.5160412174024,420.3117593748829,467.2,0.7549987792968693,43.95895878259759,204.83675937488292,True,2,True,,True,Do Not Buy,MSFT Calls
MSFT260918C00255000,255.0,,,179.8,2026-06-04 13:39:14+00:00,,1.0,0.0,464.7200012207031,2026-09-18,,,,,,,,,,0.6016014895310914,166.7703751329499,,,,,,,0.46216814645193793,166.55788144815443,,,,,,,0.319259611162377,166.54016812530168,,,,,,,0.26094055364749924,166.54012704367028,,,,,,,,,,,,False,,,False,0.26094055364749924,Forecast RV,0.9044408391667791,3.1876355895420012e-09,2.3131189643390652e-07,0.8721279565181309,0.3267744158735491,True,,-2.842170943040401e-14,2.842170943040401e-14,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.6037700037183282,,0.5487175058748899,,158.6096448034955,False,209.72000122070312,166.5401268542528,420.3117593748829,,,,,False,59,False,Missing bid or ask,False,No Data,MSFT Calls
MSFT260918C00260000,260.0,203.85,207.3,137.89,2026-07-15 19:04:34+00:00,0.8010273803710937,1.0,35.0,464.7200012207031,2026-09-18,205.575,0.8010273803710937,163.3362052966775,-42.2387947033225,-0.20546659225743646,-43.96379470332252,-0.2120781220613725,-40.5137947033225,-0.1987431675414398,0.6016014895310914,161.86661942605434,-43.70838057394565,-0.21261525270069634,-45.43338057394567,-0.2191672965458064,-41.98338057394565,-0.20595232069632402,0.46216814645193793,161.59127907164043,-43.98372092835956,-0.2139546196198933,-45.70872092835958,-0.22049551822652957,-42.258720928359566,-0.2073030214783398,0.319259611162377,161.56430534803576,-44.01069465196423,-0.21408583072827062,-45.73569465196425,-0.22062563749138567,-42.285694651964235,-0.2074353429088263,0.26094055364749924,161.56421310588564,-44.01078689411435,-0.2140862794314209,-45.73578689411437,-0.2206260824607543,-42.28578689411435,-0.2074357954089495,2.232245010534178,2.2797039852473575,2.3269824945023174,0.09473748396813964,1.4786766048762638,True,205.5749760470056,-2.3952994382625548e-05,True,2.2797039852473575,Calculated Mid IV,0.761399919625918,0.0005744723885757198,0.3641961418547502,-0.142340684817088,0.19091373671114334,True,,0.0,0.0,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.615608631242217,-0.5400868267235944,0.5594766726567505,0.016782196278730475,153.8706791484625,False,204.72000122070312,161.5642124911032,420.3117593748829,467.3,0.8549987792968636,44.01078750889678,214.73675937488292,True,18,True,,True,Do Not Buy,MSFT Calls
MSFT260918C00265000,265.0,198.9,202.35,187.2,2026-07-30 19:55:04+00:00,0.7846701220703125,3.0,22.0,464.7200012207031,2026-09-18,200.625,0.7846701220703125,158.4842753281195,-42.14072467188049,-0.21004722577884358,-43.865724671880486,-0.21678144142268588,-40.4157246718805,-0.203196202473004,0.6016014895310914,156.98082674752635,-43.64417325247365,-0.21754105047961944,-45.369173252473644,-0.22421138251778425,-41.919173252473655,-0.210755018866132,0.46216814645193793,156.62875533624845,-43.996244663751554,-0.21929592355764013,-45.72124466375155,-0.2259512955955105,-42.27124466375156,-0.21252511143163177,0.319259611162377,156.58849861293265,-44.03650138706735,-0.21949658012245407,-45.76150138706734,-0.22615024159657693,-42.31150138706735,-0.21272750823060507,0.26094055364749924,156.5883000036709,-44.036699996329105,-0.21949757007516066,-45.7616999963291,-0.2261512231101018,-42.31169999632911,-0.21272850676887436,2.1760816517030444,2.2226582146874923,2.2690584099082773,0.09297675820523299,1.4379880926171797,True,200.624977990234,-2.200976601329785e-05,True,2.2226582146874923,Calculated Mid IV,0.7572339078986903,0.0006003730036524012,0.3710919754603054,-0.1409910445132219,0.19479473799456837,True,,-2.842170943040401e-14,2.842170943040401e-14,True,MSFT,Calls,47,34,32,2,True,0.12876712328767123,0.0375,0.78,422.3462550798781,0.6274472587661057,-0.5237295684228133,0.570235839438611,0.017196261682242933,149.13171428921038,False,199.72000122070312,156.58829812795358,420.3117593748829,467.35,0.904998779296875,44.03670187204642,219.6867593748829,True,3,True,,True,Do Not Buy,MSFT Calls
